YEAR_STATION,YEAR,STATION,WOLF_EEL,SABLEFISH,ARROWTOOTH_FLOUNDER,PACIFIC_SANDDAB,SPECKLED_SANDDAB,SCULPIN,REX_SOLE,GREENLING,SLENDER_SOLE,PACIFIC_HAKE,DOVER_SOLE,LINGCOD,PAINTED_GREENLING,RIGHT_EYED_FLATFISH,TURBOT,SAND_SOLE,CABEZON,BROWN_ROCKFISH,DARKBLOTCHED_ROCKFISH,CALICO_ROCKFISH,SPLITNOSE_ROCKFISH,GREENSTRIPED_ROCKFISH,WIDOW_ROCKFISH,YELLOWTAIL_ROCKFISH,CHILIPEPPER,SQUARESPOT_ROCKFISH,SHORTBELLY_ROCKFISH,COWCOD,BLACK_ROCKFISH,BLACKGILL_ROCKFISH,BLUE_ROCKFISH,BOCACCIO,CANARY_ROCKFISH,YELLOWMOUTH_ROCKFISH,YELLOWEYE_ROCKFISH,BANK_ROCKFISH,STRIPETAIL_ROCKFISH,HALFBANDED_ROCKFISH,OLIVE_ROCKFISH,PYGMY_ROCKFISH,SHARPCHIN_ROCKFISH,ROCKFISH,ROSY_ROCKFISH_GROUP,PACIFIC_TOMCOD,COPPER_ROCKFISH_GROUP,IRISH_LORD,sdiv,nspec,eve,LCBD,LONDD,LATDD,PROVINCE,SURVEY,CRUISE,STATION_BOTTOM_DEPTH,AREA,ACTIVE,clust_6,core,cpue,MDS1,MDS2,MDS3,centroid_distance,rar50,fMDS1,fMDS2,fMDS3,centroid_distance_fd,feve,fric,fdiv
1991_134,1991,134,0,0,0,3.489106871,3.834046855,0,1.868834809,0,1.319528665,3.448852472,0,0,0,0.34657359,0,0,0,0,0,0,0,0,1.319528665,0.549306144,0,0,3.020127356,0,0,0,0,1.386294361,2.087193635,0,0,0,0,0,0,0.34657359,0,0.895879735,0.34657359,0,0.34657359,0,2.426150051,15,0.895902688,0.098153859,-122.9833333,37.275,CENTRAL,RREAS,9105,518,Pescadero,Y,2,YES,24.60499393,-0.432273964,0.222533205,-0.100019618,0.515811944,8.26147433,0.066183471,-0.031379635,-0.007719525,0.084107703,0.74368,0.121221184,0.905191655
1991_138,1991,138,0,0,0,0.963457253,3.083187028,0.23104906,0.23104906,0,0.46209812,1.521449397,0,0.963457253,0,0.828302217,0,0,0,0,0,0,0,0,1.21252872,1.329661349,0.597253156,0,0.828302217,0,0.597253156,0,0.693147181,0.924196241,1.439162705,0,0,0,1.194506313,0,0,0.366204096,0,0,0,0,0,0.366204096,2.748513321,19,0.93345892,0.15342944,-122.9083333,37.7,CENTRAL,RREAS,9105,55,Gulf of the Farallones,Y,2,YES,17.83246862,-0.277478869,0.296421311,-0.222033717,0.507273316,13.13763348,0.096238677,-0.030028088,-0.053151696,0.123389144,0.651336,0.240290848,0.892561178
1991_139,1991,139,0,0,0,1.059351277,2.751075882,0,0.23104906,0,0,2.013418237,0,0.46209812,0,0.23104906,0,0,0,0,0,0,0,0,1.499936557,0.998577425,0,0,0.732408192,0,0.536479304,0,0.23104906,0.597253156,0.854983119,0,0,0,0.23104906,0,0,0.23104906,0,0,0,0.767528364,0,0,2.477878155,16,0.89370543,0.111820568,-122.8666667,37.79166667,CENTRAL,RREAS,9105,55,Gulf of the Farallones,Y,2,YES,13.42835493,-0.089711317,0.149632101,-0.261798192,0.351467475,9.64930981,0.078214921,-0.048832015,-0.029432347,0.105913102,0.6546,0.153342148,0.878364391
1991_152,1991,152,0,0,0,3.200433598,2.979335525,0.23104906,0.998577425,0,0.366204096,1.95073416,0.23104906,0,0,0.23104906,0,0,0,0,0,0,0,0,0.879685777,0.46209812,0,0,1.386294361,0,0,0,0.597253156,0.23104906,1.194506313,0,0,0,0.23104906,0,0,0.9026834,0,0,0,0.23104906,0,0.23104906,2.482811464,18,0.85899365,0.05275386,-123.0416667,37.65833333,CENTRAL,RREAS,9105,108,Farallones Outside,Y,2,YES,16.53514935,-0.204021029,0.196861901,-0.056828554,0.349865021,8.059599016,0.114663574,-0.010547298,-0.06101202,0.140214943,0.623275,0.303484637,0.897099539
1991_154,1991,154,0,0,0,3.306650426,3.93944974,0,1.656604433,0,0,2.918631694,0,0,0.23104906,0.366204096,0,0,0,0,0.46209812,0,0,0,1.194506313,1.194506313,0.46209812,0,3.041594161,0,0.366204096,0,0.23104906,1.364781521,1.406502568,0,0,0,0.693147181,0,0,0,0,0.23104906,0.23104906,0,0.366204096,0.23104906,2.576577378,20,0.860082515,0.090279756,-123.2083333,37.65833333,CENTRAL,RREAS,9105,1301,Farallones Outside,Y,2,YES,23.89442818,-0.431327637,0.201646012,-0.094294794,0.500932094,7.966408369,0.070662195,0.023918854,-0.11201154,0.140174486,0.605948,0.387790419,0.877697631
1991_156,1991,156,0,0,0,1.535056729,2.022808529,0,0.366204096,0,0.366204096,0.597253156,0.23104906,0,0.23104906,0,0.23104906,0.366204096,0,0,0,0,0,0,0.597253156,0,0,0,1.499936557,0,0,0,0.23104906,0.23104906,0.536479304,0,0,0,0.366204096,0,0,0.366204096,0,0,0,0,0.23104906,0.366204096,2.579883217,18,0.892578166,0.064514775,-123.1383301,37.74333496,CENTRAL,RREAS,9105,91,Farallones Outside,Y,2,YES,10.37230637,-0.003676455,0.127725681,0.105185838,0.28439614,6,0.085904319,0.040627261,-0.105017474,0.148327847,0.677891,0.509648127,0.909677794
1991_160,1991,160,0,0,0,1.954543725,2.366125213,0,0.366204096,0,0.732408192,1.229626485,0,0,0,0.46209812,0,0,0,0.23104906,0.23104906,0,0,0,1.175453508,0.828302217,0.23104906,0,1.584530064,0,0,0,0.46209812,0.597253156,2.003755725,0,0,0,0.46209812,0,0,0,0,0,0,0,0,0.23104906,2.557517786,17,0.902691377,0.068302417,-123.3166667,37.88333333,CENTRAL,RREAS,9105,91,Farallones Outside,Y,2,YES,15.14869298,-0.185155732,0.208224689,-0.039436302,0.351652941,8.125242388,0.052202428,-0.012185591,-0.051335975,0.082033005,0.590367,0.21294285,0.898558709
1991_162,1991,162,0,0,0,1.497866137,2.326980175,0,0.34657359,0,0,2.312486407,0,0,0,0.549306144,0,0,0,0,0,0,0,0,0.34657359,0,0,0,1.039720771,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,1.854995112,8,0.892063547,0.002452426,-123.5,37.88333333,CENTRAL,RREAS,9105,1328,Farallones Outside,Y,2,YES,9.112653995,0.019261345,-0.032886473,-0.088519335,0.119476653,5.960784314,0.05691362,-0.063665325,0.011020974,0.094081492,0.79424,0.077911764,0.802242997
1991_165,1991,165,0,0,0,0,1.268887497,0.23104906,0.648636716,0,0.46209812,0.366204096,0,0.828302217,0,1.098612289,0,0.366204096,0,0,0,0,0,0,0.693147181,0.963457253,0,0,0.23104906,0,0.366204096,0,0.366204096,0,1.110734837,0,0,0,0.23104906,0,0,0,0,0,0,0,0,0,2.552859415,15,0.942692564,0.341350147,-123,38.16666667,CENTRAL,RREAS,9105,55,Point Reyes,Y,2,YES,9.231839674,0.150119308,0.593795837,-0.481438675,0.861383726,8,0.111256829,-0.044733729,-0.041972353,0.136912175,0.74263,0.164999835,0.906394752
1991_167,1991,167,0,0,0,0.879685777,2.079441542,0,0,0,0.23104906,1.701981825,0,0,0,0.597253156,0,0,0,0,0,0,0,0,0.23104906,0.366204096,0,0,0,0,0,0,0,0,0.828302217,0,0,0,0,0,0,0,0,0,0,0.23104906,0,0,1.901147326,9,0.865248998,0.139753506,-123.1666667,38.16666667,CENTRAL,RREAS,9105,91,Point Reyes,Y,2,YES,7.146015793,0.258096857,0.018016942,-0.229336523,0.386640019,5,0.089034215,-0.109726238,0.015083998,0.149471776,0.723644,0.050069625,0.828946217
1991_170,1991,170,0,0,0,2.18178322,2.729563041,0,0.366204096,0,0.46209812,5.140131372,0,0,0,0.23104906,0,0,0,0,0,0,0,0,0.23104906,0,0,0,0.366204096,0,0,0,0.23104906,0.536479304,1.609437912,0,0,0,0.23104906,0,0,0,0,0,0,0,0,0,1.90398183,12,0.766218398,0.089770065,-123.3666667,38.16666667,CENTRAL,RREAS,9105,183,Point Reyes,Y,2,YES,14.3160974,-0.184470422,0.031050115,-0.275939277,0.313242239,3.998220964,0.059967296,-0.032135955,-0.002599715,0.07842821,0.729808,0.110458287,0.884130431
1992_109,1992,109,0,0,0,1.863679987,2.020832152,0,0,0,0,3.70876991,0,0,0,0,0.173286795,0,0,0.34657359,0,0,0,0,0,0,0.794513458,0.34657359,3.018078164,0.34657359,0,0,0,0,0,0,0,0,0.34657359,0,0,0,0,0.519860385,0,0,0.173286795,0,2.015662251,12,0.81116189,0.03091746,-122.0333333,36.58333333,CENTRAL,RREAS,9206,608,Monterey Bay Outside,Y,2,YES,13.65860201,-0.303897492,-0.173265735,-0.026329326,0.262183837,4.946582432,-0.193871424,0.07095602,-0.096775867,0.217599801,0.543041,0.049628873,0.901894226
1992_110,1992,110,0,0,0,1.059351277,0.46209812,0,0,0,0.46209812,1.866140653,0.23104906,0,0,0,0,0,0.23104906,0,0,0,0.366204096,0,0,0,0.767528364,0.98147966,2.868218156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46209812,0,0,0.46209812,0,2.172197982,12,0.874156481,0.12219063,-122.175,36.58333333,CENTRAL,RREAS,9206,2304,Monterey Bay Outside,Y,2,YES,10.21941281,-0.261965836,-0.393268864,0.005392883,0.352655313,5.306898584,0.017929613,0.056746355,0.030874617,0.072329208,0.64634,0.081289882,0.915446377
1992_112,1992,112,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46209812,0,0.23104906,0,0,0,0,0,0,0,0,0,0,0,0,0.46209812,0,0.648636716,0.23104906,0,0,0,1.709340254,6,0.954000073,0.511552884,-121.9466634,36.65500081,CENTRAL,RREAS,9206,73,Monterey Bay Inside,Y,3,YES,2.728078258,0.322242111,-0.648307433,0.748497179,1.017289686,NA,NA,NA,NA,NA,NA,NA,NA
1992_113,1992,113,0,0,0,1.517106397,1.141087048,0,0,0,0,3.107400031,0,0,0.173286795,0,0,0,0,0,0,0,0.173286795,0,0,0,0.621226662,0.519860385,2.884648303,0.173286795,0,0,0,0,0,0,0,0,0,0,0,0.173286795,0,0,0,0,0.748933068,0,1.947551194,11,0.812191624,0.057333803,-122.05,36.64666748,CENTRAL,RREAS,9206,900,Monterey Bay Outside,Y,2,YES,11.23340908,-0.243649802,-0.275265094,-0.056748753,0.253219542,5.742724606,-0.093842913,0.019912748,-0.065198272,0.10588238,0.389048,0.084764626,0.961967715
1992_114,1992,114,0,0,0,0.366204096,1.21252872,0,0,0,0,0.998577425,0.366204096,0,0,0,0,0,0,0.23104906,0,0,0,0,0,0,0,0,0.46209812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.620696493,6,0.904527094,0.197234737,-121.8666667,36.76666667,CENTRAL,RREAS,9206,73,Monterey Bay Inside,Y,3,YES,3.636661517,0.448478833,-0.336048174,-0.084470944,0.545686404,2,-0.133551454,-0.118233543,0.116402557,0.206158621,0.70668,0.010583271,0.693349124
1992_115,1992,115,0,0,0,0,0.597253156,0,0,0,0,0,0.23104906,0,0,0,0,0,0,0.23104906,0,0,0,0,0,0,0.46209812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301450211,4,0.938796189,0.633209186,-121.9083333,36.70833333,CENTRAL,RREAS,9206,91,Monterey Bay Inside,Y,3,YES,1.521449397,1.196048726,-0.104021956,-0.026945945,1.244396918,NA,NA,NA,NA,NA,NA,NA,NA
1992_116,1992,116,0,0,0,0.46209812,0.23104906,0,0,0,0,0.9026834,0,0,0.23104906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23104906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.433433491,5,0.890641198,0.3703386,-121.9766602,36.73999837,CENTRAL,RREAS,9206,287,Monterey Bay Inside,Y,4,YES,2.057928701,0.593347212,-0.626851809,-0.201644184,0.837109085,NA,-0.325138125,-0.00938317,0.104652545,0.330847915,0.63559,0.002320291,0.828216479
1992_117,1992,117,0,0,0,2.57422002,1.401450517,0,0,0,0.402359478,2.838118746,0,0,0,0,0,0,0,0,0,0,0.274653072,0,0.173286795,0,1.242453325,0.274653072,3.902129812,0,0,0,0,0.274653072,0,0,0,0,0.173286795,0,0,0,0,0,0,0,0.621226662,0,2.00577256,12,0.807181987,0.053012507,-122.1083333,36.7,CENTRAL,RREAS,9206,1920,Monterey Bay Outside,Y,2,YES,14.15249137,-0.335460302,-0.154209191,-0.005294993,0.291288148,5.611220381,-0.103996012,0.034484159,0.045284336,0.109112378,0.62394,0.033555947,0.897617536
1992_119,1992,119,0,0,0,0,0.924196241,0,0,0,0.23104906,3.337566879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23104906,0.366204096,0.46209812,0,0,0,0,0,0,0,0,0,0,0,0,0.23104906,0,0,0,0,0,0,1.372893445,7,0.705527148,0.239897422,-121.9833333,36.84666748,CENTRAL,RREAS,9206,91,Monterey Bay Inside,Y,4,YES,5.783212517,0.010468453,-0.458700044,-0.498214584,0.579380108,2.587301587,-0.057659195,-0.038287419,0.032582803,0.06830196,0.749398,0.043512186,0.8948207
1992_123,1992,123,0,0,0,0.366204096,0.366204096,0,0,0,0,0,0.23104906,0,0,0,0,0,0,0,0,0,0.23104906,0,0,0,0.366204096,0,0.536479304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74896611,6,0.976115663,0.44722807,-122.2916667,36.98333333,CENTRAL,RREAS,9206,82,Davenport,Y,3,YES,2.097189713,0.597305781,-0.6414959,0.409772586,0.943981915,NA,0.026085994,0.034373358,0.218444482,0.225858583,0.631116,0.00835025,0.820575363
1992_124,1992,124,0,0,0,1.323430638,0.648636716,0,0,0,0,1.253733372,0,0,0.23104906,0,0,0,0,0,0,0,0.536479304,0,0,0.366204096,1.133732461,0.23104906,1.902370088,0,0,0,0,0.23104906,0,0,0,0,0,0.23104906,0,0,0,0.9026834,0.23104906,0,1.175453508,0,2.39524044,14,0.907611883,0.117400565,-122.375,36.98333333,CENTRAL,RREAS,9206,128,Davenport,Y,2,YES,10.39796888,-0.233720926,-0.339929047,0.176218184,0.359593987,6.589511062,-0.112977926,0.05361554,-0.089097664,0.144426816,0.658006,0.112481018,0.837821019
1992_125,1992,125,0,0,0,1.122431943,1.560710409,0,0,0,0,2.317894737,0,0,0.648636716,0,0,0,0,0,0,0,0.23104906,0,0,0,0.879685777,1.030347484,2.916735954,0,0,0,0.366204096,0,0,0,0,0,0,0,0,0.536479304,0,0.23104906,0.23104906,0,0.98147966,0,2.278232128,13,0.88821693,0.093629543,-122.425,36.98333333,CENTRAL,RREAS,9206,446,Davenport,Y,2,YES,13.05375326,-0.332968918,-0.291491183,0.044952661,0.344043115,4.183217997,-0.07086106,0.004943105,-0.048031772,0.075390258,0.510855,0.087986252,0.952546191
1992_126,1992,126,0,0,0,0.23104906,1.939037053,0,0,0,0,0.597253156,0,0,0,0,0,0,0.23104906,0,0,0,0,0,0,0.23104906,0,0,0.597253156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23104906,0,0,0.23104906,0,1.694820181,8,0.815035734,0.235281643,-122.5916667,36.98333333,CENTRAL,RREAS,9206,432,Davenport,Y,3,YES,4.288788667,0.352268325,-0.408295641,0.128435494,0.522283072,3,-0.203039007,-0.17711914,0.134883984,0.293676638,0.565527,0.002712558,0.907350888
1992_131,1992,131,0,0,0,1.086032179,0.23104906,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23104906,0,0.23104906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34286536,5,0.834368124,0.22661142,-122.5666667,37.275,CENTRAL,RREAS,9206,82,Pescadero,Y,3,YES,2.877791649,0.456489863,-0.434634245,-0.07666712,0.598547539,NA,-0.266688819,-0.133429629,0.173446319,0.336341062,0.743767,0.000861023,0.798760466
1992_132,1992,132,0,0,0,0.732408192,0.828302217,0,0,0,0,0,0,0,0,0,0,0,0.23104906,0,0,0,0,0,0,0,0.366204096,0,0.879685777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366204096,0,1.686488611,6,0.94124634,0.252549939,-122.65,37.275,CENTRAL,RREAS,9206,95,Pescadero,Y,3,YES,3.403853438,0.380586642,-0.330695411,0.401667489,0.648726319,NA,-0.272147005,0.17146537,0.207121631,0.375329602,0.477197,0.000817619,0.94660095
1992_133,1992,133,0,0,0,0.648636716,0.23104906,0,0,0,0,0.828302217,0,0,0,0,0,0,0,0,0,0,0.23104906,0,0,0,0,0,1.122431943,0,0,0,0,0.23104906,0,0,0,0,0,0,0,0,0,0,0,0,0.46209812,0,1.770290215,7,0.909748539,0.251369827,-122.8166667,37.275,CENTRAL,RREAS,9206,184,Pescadero,Y,3,YES,3.754616177,0.241386991,-0.63017062,0.027758846,0.59376795,4,-0.133217419,0.02000266,0.185509284,0.223819955,0.663991,0.005387794,0.870156241
1992_134,1992,134,0,0,0,1.715831492,0,0,0,0,0,0.828302217,0,0,0,0,0,0,0,0,0,0,0.366204096,0,0,0,0,0.963457253,1.598596849,0,0,0,0,0.23104906,0,0,0,0,0,0,0,0,0.23104906,0,0.648636716,0,0.23104906,0,1.945389688,9,0.885384555,0.239533259,-122.9833333,37.275,CENTRAL,RREAS,9206,518,Pescadero,Y,2,YES,6.814175803,-0.177529238,-0.560393863,0.294511148,0.568403272,4.753529135,-0.049014632,-0.035655528,0.018352169,0.054700338,0.691271,0.048610256,0.926627922
1992_139,1992,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.671415677,-122.8666667,37.79166667,CENTRAL,RREAS,9206,55,Gulf of the Farallones,Y,3,YES,1.386294361,0.061394122,-1.1626523,0.374717531,1.129644181,NA,NA,NA,NA,NA,NA,NA,NA
1992_152,1992,152,0,0,0,0.23104906,0.767528364,0,0,0,0,0.46209812,0,0,0,0.23104906,0,0,0,0.23104906,0,0,0,0,0,0,0,0.366204096,0.828302217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.810387147,7,0.930354271,0.293683853,-123.0416667,37.65833333,CENTRAL,RREAS,9206,108,Farallones Outside,Y,3,YES,3.117279978,0.433873958,-0.578302736,0.07629744,0.677412745,NA,-0.23830247,-0.144402035,-0.255666234,0.369540033,0.618048,0.005439783,0.914123259
1992_154,1992,154,0,0,0,1.75595272,0.23104906,0,0,0,0,0.732408192,0,0,1.072958608,0.23104906,0,0,0,0,0,0,0.23104906,0,0,0.366204096,0.799298424,0.46209812,2.193546379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23104906,0.828302217,0,0,0.879685777,0,2.300789893,13,0.897011552,0.190624989,-123.2083333,37.65833333,CENTRAL,RREAS,9206,1301,Farallones Outside,Y,2,YES,10.01465077,-0.304051658,-0.34888882,0.330373673,0.503317307,7.177067056,-0.063063773,-0.000134294,-0.065866746,0.082303076,0.610994,0.096933075,0.939784524
1992_156,1992,156,0,0,0,0.366204096,0.46209812,0,0,0,0,0,0,0,0,0.23104906,0,0.23104906,0,0,0,0,0,0,0,0,0.366204096,0,0.963457253,0,0,0,0,0,0,0,0,0,0.23104906,0,0,0,0,0,0,0,0.366204096,0,1.949251135,8,0.937391085,0.351902318,-123.1383301,37.74333496,CENTRAL,RREAS,9206,91,Farallones Outside,Y,3,YES,3.217314842,0.335822797,-0.606152979,0.403303277,0.761727813,NA,-0.115182368,0.179835288,0.25763515,0.332228182,0.430754,0.001302755,0.931690285
1992_160,1992,160,0,0,0,0,0,0,0,0,0,0.366204096,0,0,0,0,0,0,0.23104906,0,0,0,0,0,0,0,0,0,0.46209812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23104906,0,0,0,0,1.34115559,4,0.967437515,0.652053076,-123.3166667,37.88333333,CENTRAL,RREAS,9206,91,Farallones Outside,Y,3,YES,1.290400337,0.452680899,-1.177287822,-0.186443473,1.18360985,NA,NA,NA,NA,NA,NA,NA,NA
1992_162,1992,162,0,0,0,0.924196241,1.144662401,0,0,0,0,0,0,0,0,0,0,0,0.23104906,0,0,0,0,0,0,0,0,0.23104906,0.879685777,0,0,0,0.23104906,0,0,0,0,0,0,0,0,0,0,0.23104906,0,0,0,0,1.711598237,7,0.879586851,0.204066238,-123.5,37.88333333,CENTRAL,RREAS,9206,1328,Farallones Outside,Y,3,YES,3.87274066,0.342478778,-0.196593118,0.402660723,0.59227631,3,-0.198170888,0.142127577,0.17570255,0.294072343,0.630187,0.005403648,0.945588891
1992_167,1992,167,0,0,0,0,0,0,0,0,0.46209812,0.732408192,0,0,0,0,0,0.366204096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23104906,0,0,0.23104906,0,1.510159498,5,0.938313687,0.64228289,-123.1666667,38.16666667,CENTRAL,RREAS,9206,91,Point Reyes,Y,4,YES,2.022808529,0.650569587,-0.354701822,-1.01027537,1.223376597,NA,NA,NA,NA,NA,NA,NA,NA
1992_170,1992,170,0,0,0,0,1.777674031,0,0,0,0.34657359,0.972955075,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0.804718956,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63156352,6,0.910592091,0.245289069,-123.3666667,38.16666667,CENTRAL,RREAS,9206,183,Point Reyes,Y,3,YES,4.941642423,0.427450089,-0.147335351,-0.327707068,0.559446425,4,-0.045420258,0.089602382,0.138764853,0.170093913,0.813874,0.015966971,0.95349286
1993_109,1993,109,0,0,0,2.3758979,0.924196241,0,0,0,0,6.026736465,0,0,0,0,0,0,0.23104906,1.848392481,0.23104906,0,0,0,0.46209812,0.23104906,2.167096557,0.597253156,3.252782056,0.23104906,0,0,0.46209812,0.23104906,0.23104906,0,0,0,1.584530064,0.23104906,0.23104906,0,0,0.23104906,0,0,0,0,2.340994932,19,0.795056216,0.154605703,-122.0333333,36.58333333,CENTRAL,RREAS,9307,608,Monterey Bay Outside,Y,2,YES,21.7805227,-0.564538207,-0.144267876,-0.180655277,0.537182747,3.298623093,-0.037183114,-0.041285895,-0.129368556,0.136595061,0.452217,0.202213722,0.814943177
1993_110,1993,110,0,0,0,3.85390521,1.939037053,0,0,0,0,7.806365502,0,0,0,0,0,0,0,0.366204096,0,0,0,0,0.732408192,0.23104906,0.46209812,0,2.937614478,0,0,0,0,0.46209812,0.693147181,0,0,0.23104906,0.46209812,0,0,0,0,0,0,0,0,0,1.860019584,12,0.748526694,0.118750603,-122.175,36.58333333,CENTRAL,RREAS,9307,2304,Monterey Bay Outside,Y,2,YES,20.17707419,-0.476522278,-0.074150305,-0.154098249,0.446437497,1.538933782,-0.077003678,-0.096467728,-0.035104518,0.120613346,0.709492,0.048003601,0.919778442
1993_112,1993,112,0,0,0,3.172608357,3.530071388,0,0,0,0,1.732832344,0,1.939037053,0,0.23104906,0,0.23104906,0,1.941015298,0,0,0,0,1.133732461,0.46209812,3.326816198,0.23104906,2.73324632,0,0,0,0.767528364,0,0,0,0,0,2.53396732,0,0,0,0,0.963457253,0,0,0.23104906,0,2.472706331,16,0.891840089,0.174880465,-121.9466634,36.65500081,CENTRAL,RREAS,9307,73,Monterey Bay Inside,Y,2,YES,25.16060672,-0.586519022,0.118856458,0.122557541,0.607899258,8.988092231,0.014861584,-0.022729974,-0.057146287,0.065616177,0.612907,0.14867284,0.844379379
1993_113,1993,113,0,0,0,4.231197939,0.998577425,0,0,0,0,6.429945549,0.23104906,0.23104906,0,0,0,0,0,1.229626485,0,0,0,0,0,0.366204096,1.707987993,0,2.363358945,0,0,0,0,0.648636716,0,0,0,0.23104906,0.828302217,0,0,0,0,0.366204096,0,0,0.23104906,0,2.067704254,14,0.783500863,0.132559198,-122.05,36.64666748,CENTRAL,RREAS,9307,900,Monterey Bay Outside,Y,2,YES,20.0942377,-0.511374309,-0.161335907,-0.119028481,0.472876928,1.786604656,0.014743292,-0.060261757,0.000940799,0.06528154,0.411095,0.081243895,0.800963459
1993_114,1993,114,0,0,0,2.024348178,2.72207209,0,0.23104906,0,0,0.648636716,0.46209812,1.939037053,0,1.059351277,0.23104906,0.23104906,0,2.104516015,0,0,0,0,0.46209812,0.23104906,2.616571253,0.597253156,1.290400337,0,0,0,0.23104906,0,0,0,0,0.23104906,1.133732461,0,0,0,0,0,0,0,0.46209812,0,2.603110292,19,0.884076676,0.183627159,-121.8666667,36.76666667,CENTRAL,RREAS,9307,73,Monterey Bay Inside,Y,2,YES,18.90850726,-0.411671086,0.197144153,0.289532968,0.578998529,10.24581809,0.045440872,0.049419178,-0.082553913,0.111264231,0.586897,0.360395385,0.898527465
1993_115,1993,115,0,0,0,1.381044909,2.877435333,0,0,0,0,0.648636716,1.447935141,1.866140653,0,1.059351277,0,0.46209812,0,2.489123689,0,0,0,0,1.144662401,0,3.256880546,0.23104906,3.04083076,0.23104906,0,0,0.23104906,0.23104906,0,0,0,0.23104906,1.460675545,0,0,0,0,0.536479304,0,0,0.366204096,0,2.608255678,19,0.885824169,0.223409194,-121.9083333,36.70833333,CENTRAL,RREAS,9307,91,Monterey Bay Inside,Y,2,YES,23.19274379,-0.576146424,0.267944673,0.223437934,0.701859145,9.334755033,0.042449603,0.001752193,-0.069202075,0.086899523,0.57682,0.212650201,0.858181131
1993_116,1993,116,0,0,0,4.066550693,2.4508137,0,0,0,0,4.057305296,0.23104906,1.268887497,0,0.648636716,0,0,0,2.390552274,0.23104906,0,0,0,0.366204096,0.23104906,2.840129361,0.23104906,2.848658331,0,0,0,0.23104906,0,0.23104906,0,0,0,0.366204096,0,0,0,0,0.732408192,0,0,0.879685777,0,2.428187468,18,0.840095048,0.128241885,-121.9766602,36.73999837,CENTRAL,RREAS,9307,287,Monterey Bay Inside,Y,2,YES,24.30233039,-0.535777847,0.013519626,0.002232354,0.505708481,7.159098112,0.046702073,-0.081467465,-0.106655629,0.145013682,0.514973,0.208317083,0.866029849
1993_117,1993,117,0,0,0,3.50958577,1.16550252,0,0,0,0,6.149728077,0,0,0,0,0,0,0,1.194506313,0,0,0,0,0,0,1.587391312,0.23104906,2.909421387,0.23104906,0,0,0,0.46209812,0.23104906,0,0,0,0.828302217,0,0,0.23104906,0,0,0,0,1.030347484,0,2.074243656,13,0.808687715,0.128529141,-122.1083333,36.7,CENTRAL,RREAS,9307,1920,Monterey Bay Outside,Y,2,YES,19.76107944,-0.510866676,-0.162904268,-0.100080333,0.469535478,1.502090614,-0.063657481,-0.068174391,-0.076544922,0.11347983,0.480331,0.089735743,0.870827403
1993_119,1993,119,0,0,0,3.924370144,2.939986967,0,0.366204096,0,0,6.399202583,0.536479304,0.9026834,0,1.439162705,0,0,0,2.463393809,0,0,0,0,0,0,2.88478101,0.597253156,1.799387567,0,0,0,0.23104906,0,0,0,0,0,0.23104906,0,0,0,0,0,0,0,0.963457253,0,2.254278603,14,0.854198189,0.171471368,-121.9833333,36.84666748,CENTRAL,RREAS,9307,91,Monterey Bay Inside,Y,2,YES,25.67846012,-0.590953539,0.007464882,-0.063607622,0.55721236,4.415722355,0.041753818,0.028394371,-0.040442524,0.07242458,0.52297,0.201529654,0.82850796
